id,English,Twi
id_ohgayi9m91,"The earliest known kingdoms to emerge in modern Ghana were the Mole-Dagbani states. The Mole-Dagomba came on horseback from what later became Burkina Faso under a single leader, Naa Gbewaa.Prominent people wore silk.","Ahennie a ɛdi kan pa ara a wɔnim sɛ wɔbɛpue ɛnnɛ Ghana yi mu kane ne Mole-dagbani nkuro no. Mole-Dagombafoɔ no tenaa apɔnko so baa baabi a akyire yi ɔbɛyɛɛ Burkina Faso no mu a na ɔkannifoɔ baako pɛ na na ɔdi wɔn anim, Naa Gbewaa. Atitire no hyɛɛ asaawa."
id_55d0coqx4a,"when it happens like that, because they know what they want and they don't want to miss it.","Ԑkᴐba no saa ԑfiri sԑ wᴐnim deԑ wᴐpԑ, na wᴐmpԑ sԑ wᴐbԑhwere."
id_95qdhfo4g3,Some people are scared of revealing their viral infection status.,Nnipa binom suro sɛ wɔbɛda wɔn ɔyare mmoawa no tebea adi
id_51edudc5w5,Denmark was the first to introduce oversees (abroad) slave trade.,Denmark foᴐ na wᴐdii kan de amanᴐne nnᴐnkᴐ ne nkoa dwadie baeε.
id_0rw7ythikc,The president is leading as an example in following the guidelines.,Ɔmampanyin no redi anim sɛ nhwɛsoɔ wɔ akwankyerɛ a ɛdi akyire no mu.
id_qxdwat613a,"He also said, they would continue to register people in the 16 regions and 275 districts at their various offices.","Ↄsane nso kaa sɛ, wↄbɛkↄ so ara atwerɛtwerɛ din wↄ mantan 16 no ne mansini 275 no asoeɛeɛ ahodoↄ no nyinaa mu."
id_i6pu4dsr8s,People have been displaced from their homes due to land conflicts.,Wɔatu nkorɔfoɔ afiri wɔn afie mu ɛsiane asase so ntawantawadie nti.
id_jfp84dactu,"The discharge of certain chemicals such as silt and mercury into these waters is a health hazard for the whole of Ghana as some of the products of these rivers are sold throughout the country, even where galamsey is not mined.","Nnuro bi te sε silt ne mercury a wᴐde gu nsuo yinom mu no yε adeε a εha Ghanaman nyinaa apᴐmuden εfiri sε, wᴐtᴐn asuo yi mu abᴐdeε no bi wᴐ ᴐman no nyinaa mu, mpo beaeε a wᴐntu galamsey."
id_c2ny9zengh,"The Ghana News Agency (GNA) announced and explained that, the name of the young man who finds himself in court now is called Felix Kwame Akakpo pleaded guilty.","Ghana News Agency (GNA) de asɛm yi too dwa kyerɛɛ mu sɛ, aberanteɛ a ne din de Felix Kwame Akakpo a ne ho aka adwaa mu yi srɛeɛ sɛ ɔdi fɔ."
id_tibv2i039l,We are not suggesting that disciplining him about it does not help the child.,Ɛnyɛ tea a wobɛtea no wɔ ɛno ho no na yɛrekyerɛ sɛ ɛmmoa abɔfra no.
id_a9ruxnygyj,I own two shops in the trading centre.,Mewɔ sotɔɔ abien wɔ aguadibea hɔ.
id_jnpz64jhm5,The police seem not to be interested in domestic violence cases.,Ɛte sɛ nea polisifo ani nnye ofie basabasayɛ ho nsɛm ho.
id_8xzl7703ub,People who engage in unlawful activities will be punished.,Wɔbɛtwe nnipa a wɔde wɔn ho hyɛ nnoɔma a mmara mma ho kwan mu aso.
id_ddywgilfuq,Local government leaders prefer natural birth control methods to scientific ones.,Mpɔtam hɔ aban akannifoɔ pɛ akwan a wɔfa so si awoɔ ano a efi awosuo mu sen nyansahu mu de.
id_vnx61zabgn,Maternity benefits encourage women who fear to bear children.,Mfasoɔ a wonya firi awoɔ mu no hyɛ mmaa a wosuro sɛ wɔbɛwo mma no nkuran.
id_9j6kq9sekf,The coronavirus is spread from person to person which led to the postponement of many major sports competitions.,Coronavirus no trɛw fi onipa so kɔ onipa foforo so a ɛmaa wɔtwee agumadi akansi akɛse pii too nkyɛn.
id_7igmh4w94u,"Now, we all turn to blame others everyday on issues like this, but we all live in this same act.","Afei, yɛn nyinaa sↄre da biara a, yɛbↄ afoforↄ soboↄ wↄ saa nneɛma yi ho, nanso ade korↄ no ara na yɛn nso yɛte mu."
id_j5yy9gjo7v,The Gold Coast citizens engaged in a great second war to be in the government in 1901.,Sika Mpoano foᴐ nam Ↄsa kεseε a εtᴐ so mmienu so peree dibea wᴐ amammuo no mu wᴐ 1901 mu.
id_9zonxrujd0,"This shows that she reigned as a Queen for seventy (70) years, two hundred and fourteen(214) days.","Yei kyerɛ sɛ, ɔdii adeɛ mfeɛ aduoson ne nnafua ahanu ne dunan."
id_hu7p05ad6g,Children are advised to be positive about education.,Wɔhyɛ mmofra fo sɛ wɔnyɛ adwempa wɔ nhomasua ho.
id_4zucy3ar5f,I am too happy that the babies survived death.,M’ani agye dodo sɛ mmɔfora no nyaa nkwa wɔ owu mu.
id_540jat9q14,we call the males born on Thursday as Yaw.,Wᴐfrԑ mmarima a wᴐwoo wᴐn Yawoada Yaw.
id_kj069xxwsz,That’s what keeps the bladder inside the bowel without suddenly coming out into the street.,Ɛno na ɛtumi ma dwonsɔ no tena dwonsɔtwaa no mu a ɛmfiri mu mma abɔntene prɛko pɛ.
id_bmftccpure,Individuals should feel free to support their political parties.,Ɛsɛ sɛ ankorankoro te nka sɛ wɔwɔ ahofadi sɛ wɔbɛboa wɔn amammui akuw no.
id_rnw1mo2z3d,"You have the power to change the undesirable things around you, emphasizing personal agency and empowerment.","Wowɔ tumi so sɛ wobɛsesa nneɛma a w'ani nnye ho a atwa wo ho ahyia no, resi ankorɛankorɛ adwumakuo ne nkuranhyɛ so."
id_bnh10mp9a7,"The 13th Schedule is as follows:i the Small Districts, Major Districts, and State-owned Agencies shall monitor and maintain the distance provided to the elected political officers and officials who represent these Districts %.","Nhyehɛeɛ 13 no na ɛdidi soɔ yi:ℇsɛ sɛ Mansini Nketewa, Mansini Akɛseɛ, ne Nwumakuo a ɛyɛ Ↄman no deɛ hwɛ na wɔtete fagoo a wɔde ma wɔn a wɔayiyi wɔn sɛ wɔnni amanyɔsɛm mu dwuma ne mpanimfoɔ a wɔdeda saa Mansini yinom ano no so 50%."
id_0fhq0ertvi,"they are very truthful, and they don't like cheating.","Wᴐpԑ nokorԑ ka, na wᴐmpԑ asisie."
id_ugw8zwqj0j,"Also note that honey is a food like any meat, but not a medicine.","Hyɛ no nso sɛ, nwa yɛ aduane te sɛ ɛnam biara, na mmom ɛnyɛ aduro."
id_t6tc6pthpp,This can help the workers to earn money to support themselves and their families,Yei tumi boa apaafoɔ no ma wɔnya sika hwɛ wɔn ho ne wɔn mmusua.
id_l36d5lx5wh,"They have what happens to the soles of the feet, legs, ankles, ankles, or feet due to lack of blood flow in those areas.","Wᴐwᴐ deԑ ԑtᴐ onipa anan ase, ne nan mu, ne nanti, ne nantabono, anaa ne nan mpᴐ so ԑsiane mogya a ԑnni aforosianeԑ wᴐ saa mmeaeԑ no nti."
id_gfzvrnbt7n,"History review that, Asona has the largest family members.",Nhwehwɛmu kyerɛ sɛ Asona ne abusua a ɛmu nnipa dɔɔso pa ara.
id_kzez274gys,People can migrate to other areas due to floods.,Nkorɔfoɔ bɛtumi atu akɔ beaeɛ foforɔ ɛnam nsuyiri nti.
id_lyu0i08c8l,New education infrastructures will be established and improved teachers werfare.,Wɔbɛhyehyɛ nhomasua nhyehyɛe foforo na wɔama akyerɛkyerɛfo yiyedie atu mpɔn.
id_qfhi5o3p64,"From primary school, all the way through to secondary school, the proportion of children of poor parents and those from rural areas who are able to complete school does not meet the national requirement.","Ɛfiri mfitiaseɛ sukuu so, kɔsi ntoasoɔ sukuu mu nyinaa no, mmɔfra a wɔn awofoɔ di hia ne wɔn a wɔfiri nkuraase no mu dodoɔ a wɔtumi wie sukuu no nnuru mmɔfra dodoɔ a ɔman no hwehwɛ sɛ anka ɛsɛ sɛ wɔwie sukuu no."
id_6gr4afaeqc,Can you calculate the income earned per person in a given year?,So wubetumi abu sika a onipa biara nya wɔ afe bi mu no ho akontaa?
id_qdh3x4s307,It is always essential to ensure peace in society.,Ɛho hia berɛ nyinaa sɛ yɛbɛma asomdwoe aba aman mu.
id_dquoqm0gj0,Majority of the youth are involved in drug abuse.,Mmabunu no mu dodoɔ no ara de wɔn ho hyɛ nnubɔne a wɔde di dwuma ɔkwammɔne so mu.
id_at71b52948,"This kente represent family unity, the importance of family unity is the kentecloth.","Saa kente yi gyina hɔ ma abusua nkabom, mfasoɔ a ɛwɔ abusua nkabom so ne afidie."
id_wsz8nftv92,Most projects need to be sampled for evaluation purposes.,Ɛsɛ sɛ wɔyɛ nhwɛsode ma nnwuma dodow no ara de yɛ nhwehwɛmu.
id_3y1c31obz3,He appointed a committee to run the service.,Ɔpaw boayikuw bi ma wɔyɛɛ ɔsom adwuma no.
id_vyw3ppten0,"Professor John Evans Fiifi Atta Mills was born on July 21st, 1944, at Tarkwa in the Western Region of Ghana and hails from Ekumfi Otuam in the Mfantsiman East Constituency of the Central Region.","wɔwoo ɔbenfo John Evans Fiifi Atta Mills wɔ July 21st, 1944, wɔ Tarkwa wɔ Ghana Atɔeɛ Mantam mu na ɔfiri Ekumfi Otuam wɔ Mfantsiman Apueeɛ Mantam mu wɔ Mfinimfini Mantam mu."
id_b0qej0z6jy,Make sure you wash your hands with soap after spraying your garden.,Hwɛ hu sɛ wode samina bɛhohoro wo nsa berɛ a wode aduro apetepete wo mfikyirefuo mu awie no.
id_6paca4hdc0,My grandmother's house was built with bamboo and mud.,Wɔde nkanporo ne atɛkyɛ na esii me nanabea fie.
id_t10lyupypm,"They lived in a so-called segmented society, bound together by kinship tie, and ruled by the head of their clan.","Wɔte baabi wɔfrɛ no kurow a wɔakyekyere mu, a ahennie aka wɔn abom, na wɔn mmusuakuo ti na ɔdi wɔn so."
id_6vdvzgrlqc,Productive youth is essential for a productive country.,mmerante ne mmabaa a wɔsow aba ho hia ma ɔman a ɛsow aba.
id_71sxnc9zjo,A driver must follow all traffic rules to avoid accidents.,Ɛtwa sɛ ɔhyɛnkani di terafeke mmara nyinaa so sɛdeɛ ɔnnya akwanhyia.
id_o1b2w73xep,The coach updated us about the future of the current campaign.,Ɔkyerɛkyerɛfo no bɔɔ yɛn amanneɛ faa mprempren ɔsatu no daakye ho.
id_or8c6gzsa3,The quarantine will help to stop the spread of the disease.,Nnipa a wɔayi wɔn afi nnipa mu no bɛboa ma wɔagyae yare no ntrɛwmu.
id_mzyc8jfh09,How many subjects are being taught in secondary school?,Adesua dodow ahe na wɔrekyerɛ wɔ ntoaso sukuu mu?
id_1rjrp1sq0e,Constipation is a very rare thing in human life.,Ayamtim yε adeε a εnyε na wᴐ nnipa abrabᴐ mu koraa.
id_lzdicme4as,"Moreover, daytime sleep helps the body to function properly and promotes good health.","Bio, awia nna boa ma nipadua no tumi yɛ adwuma sɛdeɛ ɛsɛ, na ɛma onipa nya apɔmuden pa nso."
id_ymk394ub0e,"Most of the materials used in producing the cement are imported, that is why there is an increase in the cost of operations","Nneɛma a wɔde yɛ sɛmɛnte no bi wɔ hɔ a wɔkra firi aburokyire, ne saa nti ama ɛho dwumadie no boɔ ayɛ den."
id_446285w78p,Even government schools get loans from the bank.,Aban sukuufo mpo nya sika fi sikakorabea hɔ.
id_h9j6xvnun5,There are many things in the community that hinder girls from continuing with education.,Nneɛma pii wɔ mpɔtam hɔ a ɛmma mmaayewa ntumi ntoa wɔn nwomasua so.
id_56fx2bx0kf,The police need evidence to proceed with the case.,Polisifo hia adanse a wɔde bɛtoa asɛm no so.
id_w64v8jjl4o,Leaders need to work together for the good of their subordinates.,Ɛsɛ sɛ akannifoɔ bom yɛ adwuma ma wɔn a wɔhyɛ wɔn ase no yiyedie.
id_hi8kfp8mw6,For this reason all the various association of drivers should relaxed and have patience.,Ne saa nti adrↄba foↄ akuo ahodoↄ no nka wↄn akoma nto wↄn yam na wↄnnya twɛn honhom ne ntoboaseɛ.
id_8hff6u5x4c,People lack knowledge about the significance of wetlands in the area.,Nkorɔfoɔ nni nimdeɛ wɔ deɛ nsuten a ɛwɔ mpɔtam hɔ ho hia ho.
id_laxe9nbrv1,The people in the community have volunteered to dig more boreholes.,Nkorɔfoɔ a wɔwɔ kuro no mu no atu wɔn ho akyɛ sɛ wɔbɛtu nsuo pii.
id_ocyj4faun1,"There is one who, to be separated from certain people who lie on his heart, is bound by great fear.","Obi wᴐ hᴐ a, sε ᴐbεte ne ho afiri nnipa binom a wᴐda n’akoma soᴐ ho no ma ehu kεseε kyekyere no."
id_9ihdagezf6,"This research proved that, people who spend 10 minutes and above talking to others are likely to increase the functions of their brains.","Saa nhwehwɛmu yi bɛdaa adi sɛ, wɔn a wɔtumi gye berɛ bɛyɛ sɛ simma du rekɔ soro ne afoforɔ kasa no boa ma wɔn adwene dwumadie no kɔ so."
id_uptv99z1uj,This means that drinking alcohol is very beneficial.,"Yei kyerɛ sɛ, sɛ onipa di nwa a mfasoɔ wɔ so pa ara."
id_4tohs3ov0h,It is always best to inaugurate a place of worship on a favourable day.,Ɛyɛ papa berɛ nyinaa sɛ wɔbɛbue beaeɛ bi a wɔsom wɔ da a ɛyɛ.
id_6erdx5h9ac,The people have clean sources of water supply.,Nkurɔfo no wɔ nsu fibea ahorow a ɛho tew.
id_pasr2jdawp,The ministry is planning to construct new secondary schools in the district.,Asoɛeɛ no reyɛ nhyehyɛeɛ sɛ wɔbɛsi ntoasoɔ sukuu wɔ mansini no mu.
id_3iklew1hkz,The poor organization was as a result of not having enough money.,Nhyehyɛeɛ a ɛnyɛ no yɛ sika dodoɔ a wɔnni nti a.
id_9coe5iy3jq,A huge number of students study in the structures.,Asukuufoɔ dodoɔ no ara sua adeɛ wɔ adan mu.
id_3pm2impqsp,"Farmers should keep their animals in simple houses and also grows mangoes, apples, avocado, and cocoa.","Ɛsɛ sɛ akuafo de yen wɔn mmoa no adan a ɛnyɛ kyɛnkyerɛkyɛnn, na wɔsan nso dua mango, aduaba, avocado, ne cocoa."
id_9zfqmwp8d6,"Reading the 2023 budget, the Minister of Finance, Ken Ofori-Atta made known that GHC 44,990.00 which is equivalent to 5.6% of their salary has been apportioned to compensate workers.","Ↄsoafoɔ a Ↄhwɛ sikasɛm soɔ, Ken Ofori-Atta rekenkan 2023 sikasɛm nhyehyɛeɛ no, ɔde too dwa sɛ wɔasusu sɛ anka wɔde GHC 44,990.00 a ɛyɛ wɔn akatua no mu ɔha mu nkyɛmu 5.6 bɛpata adwumayɛfoɔ."
id_klv11hso1a,The liver infection causes no symptoms; all symptoms of malaria result from the infection of red blood cells.,Berɛboɔ mu yareɛ no nna nsɛnkyerɛnne biara adi; atiridii ho nsɛnkyerɛnne nyinaa firi yareɛ a ɛwɔ mogya kɔkɔɔ ho kwammoa no mu.
id_x0hohb916h,People who pay tax promptly were also recognised.,Wɔgyee nnipa a wɔtua toɔ ntɛm nso too mu.
id_7scp66rtw3,It can likewise damage the nerves that supply these organs.,Saa ara na ɛtumi sɛe ntini a ɛma saa akwaa yinom atenka.
id_gkcdyi09ic,The Ministry of Education and Sports plans for the future in five years time to create a strategic plan for betterment of the education.,Asoɛeɛ a ɛhwɛ nwomasua ne Agodie so nsɛm no reyɛ mfeɛ num nhyehyɛeɛ a daakye ɛbɛboa ama adesua ho nsɛm no adi mu
id_h5mtm56oy2,Getting less paid hinders the execution of our duties.,"Sɛ yɛ tua woka yiye a so tew a, emma yɛn wie adwuma no."
id_zbeup4ldcj,What exactly causes low blood pressure?,Deɛn koraa na ɛma obi mogya so tumi te?
id_8c0qwo7ca3,It is the government's responsibility to protect its citizens from any kind of danger.,Ɛyɛ aban no asɛdeɛ sɛ wɔbɔ ne manfoɔ ho ban firi asiane biara ho.
id_jmejzkfd5e,This can protect both you and your family members from certain diseases.,Yei bɛtumi abɔ wo ne w'abusuafoɔ nyinaa ho ban afiri nyarewa ahodoɔ binom ho.
id_kw1eqxblxx,"But scholars indicate that, the nutrient called chromium is abundant in a crab.","Nanso animdefoɔ kyerɛ sɛ, ahoɔdennuro bi a wɔfrɛ no kromium ahyɛ kɔtɔ mu ma."
id_utuobjox83,Submit your abstract for the national health Promotion conference.,Fa wo abstract no kɔma ɔman no akwahosan Nkɔso nhyiam no.
id_e74k2e4msi,"One of the traders who decided to keep their shop open during the demonstration said, ""Personally, I don't believe in closing down shops, but by displaying the color red, I am showing my support for this demonstration.""","Odwadini baako a na wabue ne sotɔɔ redi ne dwa no kaa sɛ; “Menni gyedie wɔ sotɔɔ mu toto mu, nanso mewɔ kɔkɔɔ mu de rekyerɛ aban no sɛ yɛn dwatire a ɛrehye no ha me pa ara”"
id_r2hxyn6rwa,The characteristic of this disorder that one may show is that fear and anxiety can overwhelm him.,"Ɛsu a obi da no adi wᴐ saa haw yi mu ne sε, εhu ne ahohaw tumi hyε ne so pa ara."
id_cyb2tkxqnz,Students were informed about the importance of education in their life.,Wɔkaa hia a nhomasua ho hia wɔ wɔn asetra mu ho asɛm kyerɛɛ asuafo.
id_bbks6fhmk0,Some parents also use their language to curse their children every day.,Awofoɔ binom nso de wɔn kasa dome wɔn mmɔfra dabiara.
id_c8chs173x2,People tend to cut down trees with an intention to grow tobacco.,Nkorɔfoɔ taa twitwa nnua a wɔn adwene ne sɛ wɔbɛdua tawa.
id_ptvk0uhgdx,"You who have been raped, don’t worry too much.","Wo a wɔato wo monaa no nso, mma wo werɛ nho pii."
id_bcfc7jdp9c,"President Akuffo-Addo added that 61.39% had A1-C6 in Mathematics; 33.12% had A1-C6 in 2016, and 71.51% had A1-C6 in Social Studies as compared to the 54.55% who had A1-C6 in 2016.","Ↄmampanin Akufo-Addo de kaa ho sɛ, asuafoɔ no mu 61.39% na wɔnyaa A1-C6 wɔ Nkonta Adesua mu, ɛnna 33.12% nyaa A1-C6 wɔ 2016 mu; ɛnna 71.51% nyaa A1-C6 wɔ Nneɛma a ɛkɔ so wɔ Asetena mu Adesua ho, na sɛ yɛdetoto 2016 deɛ no ho a 54.55% na wɔnyaa A1-C6."
id_y6cljwglz9,"The manager ordered me to take two weeks off work, and he is under a lot of pressure from the manager to submit his monthly report.",Adwuma hwɛsofoɔ no hyɛɛ me sɛ menyi nnawɔtwe mmienu mfiri adwuma mu na ɔte nhyɛsoɔ kɛseɛ ase a ɛfiri adwuma hwɛsofoɔ no hɔ sɛ ɔmfa n'amanneɛbɔ a ɔyɛ no bosome biara no mmra.
id_69sd6fck0o,The official opening will be done after the chief guest has arrived.,Wɔbɛyɛ aban no bue bere a ɔhɔho panyin no aba akyi.
id_w03yn0qqpr,Marketing campaigns widen the market for the products.,Ɔsatu ahodoɔ a wɔde di dwa no trɛw nneɛma no dwa mu.
id_g6deukc51r,A family of three people has perished in a motorcycle accident.,Abusua ɛmu nnipa yɛ mmiɛnsa ahwere wɔn kra wɔ moto akwanhyia mu.
id_3d9uxougfk,"If the private sector is not well monitored, then they may just do work as they please.","Sɛ wɔanhwɛ ankorankoro adwumayɛkuw no so yiye a, ɛnde ebia wɔbɛyɛ adwuma sɛnea wɔpɛ ara."
id_s04ddiqynv,This can help to improve their finances.,Yei bɛtumi aboa ama wɔn sikasɛm atu mpɔn pa ara.
id_zoexdm8ija,There is no problem with raising your issues to the government.,Mfomsoɔ biara nni ho sɛ wode wo nsɛm bɛdan aban no.
id_6je8izxlll,People should follow the law and respect it.,Ɛsɛ sɛ nkorɔfoɔ di mmara no akyi na wɔbu no.
id_whi9cmpvnn,"the research shows that, if you don't do the individual calculation but prefer to do it combine, Wasa Amanfi district has 17.1% of the people who live in poverty, Bodi has 13.7% of the people, and Mpohor also has 12.1% of the total population.","Wɔkyerɛ sɛ, sɛ wɔgyae akorɛnkorɛn na wɔka saa amansini yinom mu ahokyerɛ no bɔ mu a, Wasa Amanfi Mfimfini fam kura ohia no mu 17.1%, Bodi kura ɛmu 13.7%, Ɛnna Mpohor nso kura ɛmu 12.1%."
id_pef6tdmk1l,If there is no water left in you,Sԑ nsuo a nka wᴐ mu gu wo
