id,Twi
id_1ujto05d3x,"Wɔhyɛ nkorɔfoɔ nkuran berɛ nyinaa sɛ sɛ biribi a ɛyɛ nwonwa bi si wɔ mpɔtam hɔ a, wɔnkɔbɔ polisifoɔ amanneɛ."
id_6zvpcixph3,Nnyensani yɛ nam a na yɛn nananom di no tete no mu baako.
id_kbs7x8jsov,Mmabun a wɔyem hyia ɔhaw ahorow wɔ awo mu a ɛde owu ba.
id_v3ybsi2k0o,"Wɔn a wɔdua nnɔbaeɛ no fam no, nyarewa nso tumi ka nsase no na sɛe nnɔbaeɛ no, nanso ɛtɔ da a nnɔbaeɛ no tumi yɛ yie na okuani no ani gye yie."
id_j9axuii821,Wɔn a wɔpɛ sɛ wɔyɛ akannifo no mu dodow no ara gyina wɔn ticket a edi wɔn ho so no so.
id_honvvdpv2w,Ɔkwan a wode di dwuma no ka soyabean a enyini.
id_fk9k3vmp5x,Wɔn a wɔrepɛ abɛyɛ asuafo wɔ nkuraase no reyɛ adwuma yiye ɛmfa ho sɛ nhomasua ho ye.
id_h80pwpsyko,Mmaa no ani gyei pa ara sɛ wɔde wɔn ho bɛhyɛɛ sikakorabea kuo no mu.
id_3ounz0ga1x,Wɔn ti a ɔtɔ so mmienu ne oware Adu a ɔfiri Akyem-Oda.
id_733cz4vmtg,"Owia nneɛma a onhia, na obetumi atɔ mpo."
id_0zjrw4ixue,Mmofra afoforo de wɔn ho hyɛ mmofra adwumayɛ mu dwumadi ahorow mu.
id_7zs24tfnes,Aman a wɔbɛn wɔn no wɔ akwan a eye sen Ghana.
id_pfk6ljdh18,"Britain nniso baa awiei 1957 mu bere a Gold Coastfo bɔɔ mmɔden sɛ wobegyae nkoasom no, na wɔsesaa ɔman no din fii Gold Coast toaa so sɛ Ghana."
id_gachz3cli0,"Ɛyɛ nokorɛ ampa sɛ nneɛma mu ayɛ den wɔ ɔman yi mu, nanso ɛsɛ sɛ yɛsusu nneɛma ho kɔ akyiri."
id_rpvhav2f4h,Wɔbɔ awofoɔ kɔkɔ sɛ wɔnyɛ katee wɔ wɔn mma nhomasua mu.
id_bqrirx66xi,"Ɛwom sɛ ɔbarima no atwe ne ho afiri ne nsɛm no ho deɛ, nanso ɔmanfoɔ dodoɔ no ara kaa sɛ, ɛsiane sɛ wɔn a wɔnim amammerɛ no mmu wɔn animtiaa nti, wɔsusu sɛ ɔkwan a ɛteɛ so no, anka ɛsɛ sɛ Odike kɔ Asantehene, Otumfoɔ Osei Tutu II ahemfie kɔsrɛ no sɛdeɛ amammerɛ ne amammerɛ no hwehwɛ no."
id_s5yrkgfeu5,"kyerɛɛ mu sɛ mmɔfra no bi awoɔ mu no, wɔnni ahoɔden, anaa wɔnni ahoɔden, anaa mpo wɔnni akɔnnɔ pa ara, ɛfiri sɛ nsa no gye wɔn adwene wɔ wɔn nipadua no ho, na ɛmma nipadua no ntumi nnye nnuan ne ahoɔdennuro a ɛdɔɔso mfiri nnuane a wɔn maame de ma wɔn no mu."
id_fvcv29x6sf,Apɔmuden badwa no ne ɔsoafoɔ a ɔhwɛ apɔmuden so no hyiaeɛ sɛ wɔbɛkasa afa polio nnuru a wɔde bɛbɔ wɔn ho ban no ho.
id_injtki4g4i,Ɔmantam panyin panyin no srɛɛ amanneɛbɔ a ɛkɔ akyiri wɔ asɛm no ho.
id_6o66enc24b,"Bere a Nkrumah ani begyee amammuisɛm ho no, ɔkɔɔ so kɔɔ Amerika kɔtoaa ne adesua so."
id_3hzqv3frfk,Amammerɛ mmeae yɛ beae a ɛsɛ sɛ nsrahwɛfo kɔ afe biara.
id_q7lmjrf1jo,Ɛsɛ sɛ Ghana nwomasua adwumakuo no yɛ pii sɛdeɛ ɛbɛyɛ a wɔbɛkyerɛ asuafoɔ no akenkan ne akyerɛw wɔ Ghanafoɔ kasa baako pɛ mu afiri mfitiaseɛ kɔsi ntoasoɔ sukuu nyinaa mu. Wei bɛboa yɛn yie pa ara ama yɛatumi ahwɛ yɛn amammerɛ so.
id_woeaqge00s,Amanyɔsɛmfo no reboaboa nsa a wɔde bɛhyɛ krataa no ase no ano.
id_pguofz3lsd,Yԑn nsa ka saa nyarewa yinom nyinaa a wᴐahyԑ mu wᴐ saa nnuhuam yinom mu.
id_100h62mj6j,Ehu tumi kyere obi ma ɔyare anaasɛ mpo ɔtwa ne tirim na ɔhwe ase.
id_07g7ywkv4v,Ɛyɛ papa sɛ wubetua wo ka wɔ bere ano.
id_lzbzfdp58q,Akanfoɔ wu ahodoɔ a ɛtoa so yi na ɛdidi soɔ yi.
id_mia8sppc2j,"Sɛ wopɛ sɛ wote Gomoa ho nsɛm foforo a, ɛsɛ sɛ wokenkan atesɛm krataa anaa wtie Rainbow FM."
id_ca11ho1y3h,Nkorɔfoɔ da so ara yɛ nnipa a wɔwɔ yareɛ mmoawa yi mu nyiyim wɔ mpɔtam ahodoɔ mu.
id_p4mn7e569a,Pɛ ntade a emu yɛ duru na wode ako atia awɔw
id_ew8f7fzxw3,"Wᴐn ani so yε fε, na nnipa ani gye sε wᴐbεbɛn wᴐn."
id_oa7rxzm4un,"Wɔkyerɛ sɛ, saa ahoɔdennuro yi na ɛboa ma nipadua no nya ahoɔdennuro a ɛhia firi nnuane a yɛdi no mu."
id_tdt9xzqyea,Ɛyɛ papa sɛ wobɛkyerɛkyerɛ mmofra sɛnea wɔbɛbɔ wɔn ho ban afi ogya ho.
id_957g84nhqa,Wɔfa kwan bi so de nsafufuo gu amena akɛseɛ a ɛwɔ kwaeɛ no mu no ho sɛdeɛ ɛbɛyɛ a wɔbɛbɔ ɔmanfoɔ kɔkɔ wɔ asiane a ɛwɔ saa beaeɛ hɔ no ho.
id_v204o3ylm0,Wɔhyehyɛɛ boayikuw ahorow sɛ asɛnnibea a wɔde ma adwuma no ho mmuae.
id_70hmdzq23a,"Ne nyinaa akyi no, nhwehwɛmu pɔtee biara nni hɔ a wɔayɛ a ɛkyerɛ sɛ saa na ɛte wɔ mmarima ho, nanso adanse pii wɔ hɔ."
id_fsxtye5yym,Mmaayewa a wɔbɛma wɔakɔ sukuu no boa ma wɔtumi siw nyinsɛn ntɛmntɛm ano.
id_8554wihhoc,Madamfo no fi ayamye mu too nsa frɛɛ me sɛ menkɔ naware afahyɛ no ase.
id_14i029t9cs,"Esiane ayamhyehye a Adimfoɔ no wɔ nti, wɔbuee radio adwumayɛbea no mu maa adwumayɛfo no tumi san kɔɔ wɔn adwuma so berɛ a wɔadi asɛm no ho dwuma akɔsi baabi no."
id_rze9ferlzx,Wɔwiee adwuma no fa a edi kan no yiye.
id_q7guk1bu0t,"kaa sɛ, sɛ yɛnni nwomasua a, yɛrentumi nnya nkɔsoɔ mfiri ɔman a ɛrenya nkɔsoɔ nkɔ ɔman a anya nkɔsoɔ mu."
id_w9ffzhiqf8,"Sɛ obi wu a ɔnyɛ krado a, Akanfoɔ gye di sɛ wakyea ne kɔn awu enti wɔsie no yie."
id_p5mjba0w6v,"Esiane nsuyiri no nti, nnipa aduonu hweree wɔn nkwa."
id_7knt355ztf,Wei bɔ nipadua no ho ban wɔ akwan mmiɛnsa so.
id_urnwou3nko,"Nnansa yi ara, soafoɔ a ɔhwɛ nwomasua so, Dr. Yaw Osei Adutwum kaa sɛ, wɔresɛe wɔn ho nyinaa sɛ wɔbɛsakra nsɛm a ɛfa akyerɛkyerɛfoɔ a wɔannya wɔn kyɛfa wɔ adesua mu no mu."
id_30bzp7ivwq,"Millet yɛ biribi a ɛwɔ ahoɔden a wotumi de di nnuane ahodoɔ te sɛ paanoo, paanoo, keeki, aburoo, ne deɛ ɛkeka ho."
id_dc56qyzb8r,"Abasayɛ yɛ honam fam, nna mu, nkate mu, sikasɛm mu anaa adwene mu nneyɛe anaa nneyɛe a wɔde hunahuna obi a ɛka onipa foforo."
id_8qltmyvxx3,Ɔhyɛɛ nkurɔfo nkuran sɛ wɔnhwɛ wɔn kar yiye.
id_np2d5njda8,"Yɛbɔɔ yɛn haw ahorow ho amanneɛ kyerɛɛ guamtrani no, hwehwɛɛ mmoa ne akwankyerɛ."
id_blqt83q7nw,Wɔbɛwie dan no a wɔresi no bosome a edi hɔ no.
id_21igecrseu,Wɔfa anantwi sɛ ayeforo bo wɔ Ghana amammerɛ ahorow pii mu.
id_6kf1eft48s,"Wodi nnuane a ahoɔden wom a, ɛboa ma mogya no fa w'adwene no mu wɔ faako a ɛsɛ."
id_hmcx4eb51p,"Simpa (Winneba) manfoɔ som wɔn nyame titire, Penkye Otu, na wɔbu no yie wɔ sɛ ɔdii wɔn nananom anim wɔ wɔn akwantuo a ɛyɛ den a wɔfaa mu firii Timbuktu baa baabi a wɔtete seesei no mu."
id_ygy4sb4ls0,Terecom nnwumakuo no adi dwuma kɛseɛ wɔ COVID-19 ko no mu.
id_f88d39qjox,"Berɛ a mo ani agye mo afahyɛ no ho, mo mu baako afahyɛ n'awoda, ne berɛ foforɔ a ɛyɛ soronko na ɛsom bo ma mo dɔ no, momfa akyɛdeɛ mma mo ho, ɛfiri sɛ akyɛdeɛ nketewa ka nkurɔfoɔ akoma."
id_y8x1kvzvbo,Ɔkwan foforo a wɔfa so dan nnɔbae no ma asase no nya nnɔbae.
id_lphhsx3fep,Ɛsɛ sɛ aban adwumayɛfo gyae wɔn adwuma sɛ wogyina hɔ ma amammui dwumadibea a.
id_ib1rfdrhav,Wɔbɛma nneɛma a wɔbɛhyehyɛ wɔ ɔmantam no mu atu mpɔn.
id_v0z9m1aurf,Akuafo besua sɛnea wobegyina tebea horow a enye mu.
id_k9wq3kwvuq,"Ɛha nna no mu no, ahohuru no mu yɛ den ma ntontom asaw no kɔ soro wɔ ahohuru no mu."
id_hlbyvldjor,Ɛsɛ sɛ agyinatufo no de akwan horow si hɔ a wɔbɛfa so anya sika pii.
id_4fp8c2kknp,Ghana amammerɛ biara wɔ amanne soronko a ɛwɔ hɔ a agye ntini wɔ wɔn amammerɛ mu.
id_mxndqz1qef,Nnuane a ahoɔdennuro te sɛ Vaetamɛn ne deɛ ɛkeka ho ahyɛ nsuo mu ma
id_fg57z82bth,Ná mansini no gyina beaeɛ a wɔhwɛ akwan a wɔtu no so no.
id_3kf7j441jv,Wɔpaw nnipa binom ma wonya dibea foforo kɛkɛ.
id_dmljry010i,"Wɔde asɛm no ho amanneɛbɔ too dwa no, wɔde adwumayɛfo kɔɔ ahye no so sɛnea ɛbɛyɛ a mmoa a wɔbɛba bio no remma hɔ bio na wɔama mpɔtam hɔfo anya ahobammɔ."
id_8vpas8kqe9,Ɛyɛ papa sɛ yɛne afipamfo benya abusuabɔ pa.
id_1p7w3shqm4,Ɔkyerɛkyerɛfo no kae sɛ ɛyɛ den sɛ wɔne sukuufo bɛkyɛ tiafi.
id_v810qv8t6s,"Ghana man no yɛ yɛn ankasa man, yɛnni baabiara nkɔ."
id_jc5kg2grpc,"Ɛnam nneɛma a ɛtwetwe adwene fi so nti, ɛnyɛ den koraa sɛ yɛbɛhwere nneɛma a ɛho hia sen biara no adwene na yɛadi nneɛma a ɛho nhia pii akyi."
id_gwp7mo6lbx,Nkorɔfoɔ nni sika a wɔde bɛtɔ mfidie a wɔde bɛyɛ wɔn kuayɔ ho adwuma.
id_bljwgxivf0,Ɔman akwahosan ho adesua ne ahotew ho nneyɛe a ɛfata a wodi akyi no ho hia titiriw na aboa ma wɔasiw kolera ne nyarewa afoforo a wɔde ba no ano na wɔasiw ano.
id_3k1zi7hje3,Dan Kɛseɛ a ɛwɔ Mmarahyɛbadwafie no kyerɛ sɛ saa kwan yi yɛ deɛ wɔde di dwuma ahodoɔ a wɔde di dwuma sɛdeɛ ɛbɛyɛ a ɔman no nya Ghana Ghana sika ɔpepehaha anan afe biara no mu baako.
id_2xakmtktot,Nsɛntwerɛfoɔ bi bisaa akwantufoɔ a wɔwɔ Nkran nsɛm faa kar ka a wɔabɔ no ho
id_cbtaexzqu4,"Esiane sɛ na onni nkonyaayi ho hokwan nti, ɔdan kɔɔ anyinam ahoɔden ho adesua ho."
id_f92h6zid10,"Nanso ɛnnɛ, ɛsiane nnuro a ɛwɔ asase ani nti, ɛyɛ den pa ara sɛ yɛbɛnya saa nneɛma yi bi."
id_h4fux753zv,Nnipa binom nya adanmude fi wɔn a wɔhyew gya a mmara mma ho kwan no hɔ.
id_8pzix107o8,"Na yei nti, ɔbarima no ayɛ bɔne no bi, ɛno nti, mahyɛ no mmara no mu sɛ ɔnkɔda afiase ne nkwa nna nyinaa."""
id_imvkfswtzz,"Ɛno nti, sɛ wode boasetɔ yɛ adwuma a wobɛtumi agyina ano."
id_gvd0us1v2k,Ɔkasafo no akasa akyerɛ wɔn a wɔtew atua fi aman afoforo so nyinaa.
id_grpvm54yw0,Nanso wɔhwehwɛ sɛ Mmarahyɛbadwabadwa Kɛseɛ no bɔ amanneɛ sɛ nahennwa no asa ntɛm sɛdeɛ Mmara no hwehwɛ no.
id_0629wztoqc,Nnipa binom nyaa sika kakraa bi de toto ɔsɛe a wonyae no ho.
id_5dy99np1d0,Laboratoɔ mu nhwehwɛmu no da so ara da nnipa dodoɔ a wɔanya nyarewa no bi a wɔn ho yɛ den adi.
id_vgd9j2u1u2,Ahobammɔ pa a ɛwɔ ɔman bi mu twe nsrahwɛfo ne sika.
id_ovq4pvpkxh,"Seesei deɛ, wɔnnyɛɛ adwumayɛfo akatua mu nsakraeɛ, enti sɛ wɔde sika a wɔde bɛma no no di dwuma a ɛbɛsi yɛn kwan."
id_owx85vzay0,"Owura Ruto ahonyadeɛ nyinaa so no, nhwehwɛmu kyerɛ sɛ ɔsomaa ne ɔsatu no kɔɔ wɔn a wɔrepere wɔ abrabɔ mu no nkyɛn."
id_7ujsmjvf96,Ɛsɛ sɛ akyerɛkyerɛfo ne wɔn asuafo nya abusuabɔ a ɛfata nkutoo.
id_a8y686c48l,"Ne hubaa ho ahintasɛm a na ɔmpɛ sɛ ɛbɛda adi wɔ abɔnten so no, onuabaa kumaa bi a wɔfrɛ no Patricia na ɔde too gua sɛnea ɛbɛyɛ a obenya sika afi mu, na ɔno nso nyaa sika fii mu."
id_3u4uwdfnpc,Ɛsɛ sɛ mihu sɛnea wɔkan me tow no.
id_i4fx61eni0,"Sɛ wubetumi atwe adetɔfoɔ a, hwɛ wo ho so yie."
id_j9bjcpy61q,"Nsuo a wonnya nni nso tumi sɛe wanigye ɛfiri sɛ ɛma wote nka sɛ woabrɛ wɔ honam fam, woabam, na w'adwene nso yera."
id_zkqh5fx4xn,Asase dodow ahe na wowɔ?
id_n475fsp60r,"Mpɛn pii no, ɔkannifo pɛ wɔn nkurɔfo papa."
id_y0ebrz99nr,Momma yɛnhwɛ sika ahodoɔ a VIP JEOUN de aba seesei.
id_2567f2wy9k,"Akotaayare yɛ yareɛ ketewa bi a ɛba ano, anaa onipa tɛkrɛma so, anaa tɛkrɛma no so."
id_6qqeyo1x4i,"Abakɔsɛm kyerɛ sɛ, anuanom mmienu na wɔdi kan yɛɛ Kente wɔ Bonwire wɔ afeha a ɛtɔ so 17 mu."
id_0m5a0v9vgb,"Radio ne Television so adwumayɛbea ahodoɔ bebree wɔ Ghana ha a wɔde Akan kasa di dwuma wɔ wɔn nsɛm ho amanneɛbɔ ne dwumadi ahodoɔ mu, nanso wɔtwerɛ no Borɔfo mu."
id_h4o8zd1519,Ebinom de nea yɛnhwɛ kwan aba.
id_w09xcsf5lv,Ɔmantam no de nsi ne ahokeka ama nkurɔfo nsɛm a ɛfa mmara mu nnwuma a ɛwɔ hɔ ho.
id_v3igpla1bw,Ɔtu ne ho mae wɔ beae a wɔda no wɔ mpɔtam hɔ no ma ɔboa ma wɔhwɛ nyisaa no na ɔma wɔn aduan.
id_el3l6432cn,Ahiafo ne adefo adwene nte sɛ wɔn de.
id_nd494tyxq7,"Ɛfiri saa berɛ no, wɔde ""kyerɛtwie"" ka ahemfo binom a wɔn ahennie ne wɔn akannifoɔ te sɛ deɛ wɔrekɔ akyere ɔsebɔ no no ho."
id_3x2h4koss6,Nkorɔfoɔ nsi wɔn bo sɛ wɔde wɔn nsase bɛma de ayɛ akwan a wɔbɛtrɛw no ho adwuma.
id_atad9bx7e9,Wɔkyeree no anadwo dasum bere a wɔamma no amma fie no.
id_idjn7u9uym,Sika a wohia na ama woatumi awie adwuma yi wɔ hɔ.
id_y3r225xuzi,"ayamtim yɛ yadeɛ baako a akyere so, ɛno nti yɛnka ho nka yadeɛ no ho."
id_54ek15wgx9,Wɔkyekyɛɛ aduan no maa wɔn a wɔn mfe akɔ anim ne wɔn a wonni ahobammɔ nkutoo.
id_byoq2y1lu1,Mole-Dagbon Ahennie ahodoɔ no ne amanyɔ mu ahennie a ɛdi kan koraa wɔ Ghana Nnɛ.
id_rhghar72ds,"Akenkanfoɔ ne atiefo a wɔabedu awadeɛ so, mesrɛ mo sɛ, momma yei ho nhia mo."
id_memm8ikyl4,Mesɔre anɔpa tutuutu a masiesie me ho sɛ mɛkɔ adwuma.
id_8ry6mek8vz,"Ɛnnɛ, anyinam ahoɔden di atirimpɔw pii ho dwuma."
id_zr3o5ww10t,Amammui akannifo pii afi adi abɛboa Ghanafo wɔ coronavirus bere mu.
id_y4gyyz70zo,"Awerɛhosɛm no sii Ahinime 4, 2022, berɛ a ɔbarima no kɔɔ beaeɛ no bɛyɛ anadwo nnɔnkron kɔhwɛ sɛdeɛ adwuma no rekɔ n'anim."
id_mwk1b4qw2l,Ɔkwan a wobɛfa so abɔ wo ho ban
id_srd7e9qm8d,"Sɛ osu retɔ a, ɛnyɛ papa sɛ wobɛfa osu no mu nantew adagyaw."
id_e0rsbcm6fl,Ɔmanpanyin no bɛyɛ ɔhɔho a ɔwɔ nidi wɔ mfirihyia ɔha afahyɛ no ase.
id_67luc5ad84,"Deɛ ɔmanfoɔ nim yie wɔ saa adwumakuo yi ho ne, sɛdeɛ wɔn nsɛm ho amanneɛbɔ adwuma no yɛ papa, sikasɛm, nnuane ne anonne ne agyapadeɛ."
id_lh6cwu9sb4,Polisifo tow atuo guu wim sɛ wɔbɛpam wɔn a wɔreyɛ ɔyɛkyerɛ no nnɛra no.
id_2vodddaer6,Ɛnanom a wɔyem betumi awu sɛ wɔamfa wɔn ankɔ ayaresabea ntɛm ara a.
id_8vscjs9prq,"Wɔ Ghana no, wɔtaa yi akyerɛkyerɛfo a wɔwɔ ɔman sukuu ahorow mu fi sukuu biako mu kɔ foforo mu."
id_eylvmolpgp,Ɛsɛ sɛ wɔsɔ nkurɔfo hwɛ hu sɛ nnipa a wɔko tia nyarewa no wɔ hɔ anaa.
id_sc73vv8qub,"Sɛ yɛreka no tiawa a, yɛasua sɛ, wusiw nni hɔ a ogya nni mu."
id_212r5hf6xr,Ogya no fii ase fii dan no biako mu ansa na ɛtrɛwee kɔɔ dan afoforo mu.
id_uhgo7fuzy8,Mmabunu a wɔwɔ Ghana atifi fam no na wɔnyinsɛn kɛse sen biara.
id_g5j6tmlzl2,Owiee sini wɔ sini sini yi mu wɔ 1930 mu.
id_t8ovhqytbq,"Nsuo a ɛwɔ abɔfra no yam no bi tumi fa abɔfra no anom berɛ a ɛna no anya bi, anaa berɛ a wɔrebɛma no mogya a wɔnhwehwɛ mogya no mu."
id_7uyxc06ftx,Ɛsɛ sɛ sukuufo kwati adwumayɛban mu adwumayɛban mu adwumayɛban mu adwumayɛban mu adwumayɛban mu adwumayɛban mu adwumayɛban mu adwumayɛban mu adwumayɛban mu adwumayɛban mu adwumayɛban mu adwumayɛban mu adwumayɛban mu adwumayɛban mu adwumayɛban mu adwumayɛban mu adwumayɛban mu adwumayɛban mu adwumayɛban mu adwumayɛban mu adwumayɛban mu adwumayɛban mu adwumayɛban mu adwumayɛban mu adwumayɛban mu adwumayɛban mu adwumayɛban mu adwumayɛban mu adwumayɛban mu adwumayɛban mu adwumayɛban mu adwumayɛban mu adwumayɛban mu adwumayɛban mu adwumayɛban mu adwumayɛban mu adwumayɛban mu adwumayɛban mu adwumayɛban mu adwumayɛban mu adwumayɛban mu adwumayɛban mu adwumayɛban mu adwumayɛban mu adwumayɛban mu adwumayɛban mu adwumayɛban mu adwumayɛban mu adwumayɛban mu adwumayɛban mu adwumayɛban mu adwumayɛban mu adwumayɛban mu adwumayɛban mu adwumayɛban mu adwumayɛban mu adwumayɛban mu adwumayɛban mu adwumayɛban mu adwumayɛban mu adwumayɛban mu adwumayɛban mu adwumayɛban mu adwumayɛban mu adwumayɛ
id_44vjhtpk3n,Adwumakuo a ɛhwɛ adansi adwuma no so no gye nsɛm a wɔka fa ho no bi toom na ɔhyɛɛ bɔ sɛ ɔbɛyɛ ho biribi.
id_7q5xhes0x2,Hwehwɛ wo dɔkota ansa na wo ne wo hokafo ahyia.
id_z08gcmkwn6,Ɛnnɛ akuafoɔ dodoɔ no ara de sumina di dwuma de boa wɔn nnɔbaeɛ.
id_6orl03rojy,wɔretrɛw anyinam ahoɔden ntini mu akɔ mmeae ahorow.
id_7cas8igfql,Ɛsɛ sɛ nkorɔfoɔ hyehyɛ asɔre ahodoɔ a mmara akyerɛ mu.
id_m4nvsj0h59,Ɛyɛ ahintasɛm a ɛsɛ sɛ Ayaresabea no tumi si ano ntɛm!
id_msk5pkoo3w,"Ɔpemfoɔ no kunu tiw no, na ɛno sii ofie basabasayɛ bi so dua."
id_rm35mgl3st,Ɔbɔ bosea fii ne papa hɔ de sii studio.
id_f92cqzbbld,Nwura no trɛ ntɛmntɛm na ɛde ne ho aka mango a wɔrenyin no nso.
id_pcwlf67pnu,Wɔmaa nkurɔfo tee ase sɛ wɔde wɔn ho ahyɛ adwuma ne kuayɛ mu.
id_humuvxtbj5,Asuafo binom yɛ wɔn sɔhwɛ ahorow a wontua sukuu ka.
id_jrp7df25pn,Mprempren sikasɛm nhyehyɛe no ayɛ kɛse sen afe a etwaam no mmɔho abien.
id_e2lw6jn1iy,Adwene no ne sɛ wɔbɛma nkurɔfo anya tumi na wɔde wɔn ho ahyɛ gyinae ahorow a wobesi mu.
id_u5eeduyk3h,"Sɛ wɔhyehyɛ awareɛ a, ɔbarima no hwɛ ɔbaa no firi ne mmɔfraase kɔsi ne mpanimfoɔberɛ."
id_7d98qqjqz7,"Enti wosusu sɛ sɛ yɛdi mako bebree a, nsunsuansoɔ bɔne biara nni ho anaa ɔhaw biara nni ho?"
id_6qr8uq5k6o,"Osuaa anyinam ahoɔden ho ade, nanso seesei ɔde ne ho ahyɛ nnwom a wɔde kyerɛw so."
id_ax3goz20fk,Asono a na wɔwɔ hɔ no maa wonyaa ahobammɔ wɔ wɔn mantam mu.
id_5fjh0ipbfi,kaa sɛ seesei wɔabɛyɛ nnipa a wɔdi nokorɛ
id_htvwgui1vo,Ɛyɛ den sɛ wobɛtɔ mpataa a wɔabɔ no frɔte afi ankorankoro hɔ.
id_hn2o0prtrt,Ɛsɛ sɛ mansini no mu mpanimfoɔ no bom yɛ adwuma de siesie ɔhaw ahodoɔ a ɛwɔ mansini no mu no.
id_8dgclmh1g2,"Wɔ wo nsrahwɛ a wobɛkɔ ayaresabea no mu no, dɔkota no bɛyɛ nhwehwɛmu ahodoɔ wɔ nea wɔakum no no mogya, n'asaabo ne ne dwonsɔ mu."
id_fg8l3924vs,"Sɛ saa osuani yi nnim a, ɔno ara nso yɛ ɔbadwemma wɔ akenkan, mfonini, ne nneɛma afoforo mu wɔ sukuu mu."
id_xgqgptikij,"Afei nso, obi tumi de nsɛnkyerɛnne yinom di dwuma de bɔ obi animtiaa, a anka ɛbɛyɛ den sɛ ɔde n'ano bɛka."
id_oyobbvtwlw,atipɛnfo nhyɛso yɛ ade titiriw a ɛma wonya nnubɔne a wɔde di dwuma ɔkwammɔne so.
id_awr1ss8ney,Wɔgye di sɛ Adam ne onipa a ɔdi kan a Onyankopɔn bɔɔ no.
id_xabiv2k4ik,kyerɛɛ sɛ wɔanya asɛm titire bi a wɔde bɛkɔ akɔma wɔn sukuufoɔ nkaeɛfoɔ no.
id_uw0u6oylft,Saa yadeɛ no ama ne ho ateetee no wɔ biribiara a atwa ne ho ahyia ho.
id_ai2sd7you8,"Switzerland dii kan, Netherlands dii kan, Luxembourg dii kan, Sweden ne Norway dii kan, Israel ne New Zealand dii kan, ɛnna wɔn nso dii kan."
id_8q1nta6pt4,aggregate dodow ahe na mmaayewa a wɔkyɛn wɔn wɔ sukuu mu no nyae?
id_vby674cqmr,"Yɛpɛ sɛ yɛfa saa kwan yi so srɛ yɛn adwadifoɔ no sɛ wɔngye atom sɛ nsɛm a wɔreka no yɛ nokorɛ na wɔn adwene wɔ so pa ara, nanso ɛsɛ sɛ yɛhwɛ sɛ sɛ yɛdi aban no akyi nkutoo a, ɛbɛtumi ama yɛn adetɔfoɔ no so ate."
id_2nn7idy7v6,"Saa su yinom akyi no, aduaba so wɔ mfasoɔ pa ara."
id_qq59av8juz,"Bere a ɔbɔɔ me pon no, tii no petee fam maa basabasayɛ baa."
id_5601gcqp8x,Yebetumi ahu mmeae a ɛtete saa no pii wɔ Asante Mantam mu.
id_qazxkyud0r,Fa wo ho bɔ nnipa ho nkɔmmɔ: Ɛyɛ nokware sɛ awerɛkyekye wɔ onipa mu.
id_aladwqdh2h,"Gyaamanhene Nana Kwadwo Agyemang Adinkra na na ɔhyɛ Adinkra ntoma, na akyire yi, ɛtrɛw kɔɔ Asante man ne Akanman ahodoɔ mu nyinaa."
id_owqukk813m,Wɔbɛyi Kristoni biara a ɔnni Katolek nkyerɛkyerɛ akyi no afiri asafo no mu.
id_js9rat0lhw,Amammerɛ nso ka nneɛma a ɛma nnipa binom nom nsa no ho.
id_sv2xvxxzsh,"Akyinnyegyeɛ biara nni ho sɛ, adwensakra ho amanne no so wɔ mfasoɔ kɛseɛ ma mmabaa, na wobɛgye me atom nso."
id_mb4wbkyb72,Wɔde Sankofa na ato mfoni a ɛwɔ soro hɔ no.
id_ukfb3248ms,Ɛsɛ sɛ nnwumakuw nketewa de wɔn ho hyɛ wim nsakrae mu.
id_v38yd1y3vi,"Asraafoɔ no de wɔn baa Nkran Yawoada, Ɛbɔ 15, 2022."
id_00knszberd,"Mfeɛ dumienu a ɔkɔyɛɛ amannɔne de hwehwɛɛ nhomasua a ɛkorɔn akyi no, ɔde n'apolisi nyansapɛ no kɔɔ anim, ne ne ho yɛɛ nhyehyɛeɛ wɔ Abibiman mu Pan-Abibimanfoɔ binom mu akyi no, Nkrumah san baa Gold Coast bɛhyɛɛ n'apolisi adwuma ase sɛ ɔman fawohodie ho ɔsɛmpakafoɔ."
id_4zf6svidih,Awarefoɔ tumi de wɔn sika ne wɔn agyapadeɛ nyinaa gye wɔn hokafoɔ no nyinaa ɛnam ɔdɔ a wɔwɔ ma wɔn hokafoɔ no nti.
id_slgagc9p8o,Wɔpene sikasɛm nhyehyɛe ahorow so gye sɛ ɛboa asetra ne sikasɛm mu daakye nkutoo a.
id_y42xqazpds,Saa mmoawa koro yi ara na wɔde nna mu nyarewa ba mmaa ne mmarima nyinaa mu.
id_ulffasuhpx,"Wɔkaa sɛ, saa nnipa yinom mu binom yɛ Ghanamanfoɔ, na ebinom nso firi Nigeria, Mali, Niger, Cote dIvory ne Burkina-faso."
id_o0f3ymk3wm,Asante wiemhyɛn adwumakuo no anya tumi krataa a wɔfrɛ no Air Carrier License (ACL) na wɔde tumi krataa foforo a wɔfrɛ no Air Operator Certificate bɛyɛ no ntɛm ara a ɛno nyinaa bɛboa adwumakuo no ma ayɛ adwuma yiye wɔ mmara kwan so.
id_2swa779ejg,Mehwɛ kwan sɛ wokae mogya mu nhwehwɛmu a yɛasua no dedaw no wɔ sɛnea wɔahyehyɛ gyɛnotaepo no ho.
id_ts9se7umua,Aban no maa yɛn aduan kwa wɔ lockdown no mu.
